Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,Return Status
C-10141,Todd Miller,Consumer,United States,Los Angeles,Pennsylvania,East,OFF-BI-100195,Technology,Copiers,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",2531.8,5,398.07,1,Cards,Returned
C-10142,Pete Henry,Consumer,United States,Philadelphia,Texas,Central,OFF-BI-100172,Technology,Copiers,Satellite Sectional Post Binders,1133.84,2,54.31,0,COD,Not Returned
C-10143,Christina Murray,Consumer,United States,Philadelphia,California,South,OFF-BI-100031,Technology,Phones,SpineVue Locking Slant-D Ring Binders by Cardinal,3009.64,4,435.97,0,Online,Not Returned
C-10144,Anthony Nguyen,Home Office,United States,Philadelphia,California,East,OFF-BI-100174,Furniture,Bookcases,3M Organizer Strips,205.92,2,35.66,0,Cards,Not Returned
C-10145,Frank Martin,Home Office,United States,Philadelphia,New York,Central,OFF-BI-100059,Office Supplies,Paper,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",191.28,3,37.61,0,COD,Not Returned
C-10146,Pete Boyes,Home Office,United States,San Antonio,New York,Central,OFF-BI-100001,Furniture,Tables,Avery Hanging File Binders,435.68,4,145.14,0,Cards,Not Returned
C-10147,Janet Reichertbach,Consumer,United States,Chicago,New York,West,OFF-BI-100049,Office Supplies,Storage,Prestige Round Ring Binders,50.28,4,9.31,0,Cards,Not Returned
C-10148,Pete Reynat,Home Office,United States,Phoenix,California,East,OFF-BI-100058,Office Supplies,Storage,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",113.1,3,15.71,0,Cards,Not Returned
C-10149,Thomas Murray,Home Office,United States,San Diego,New York,South,OFF-BI-100174,Office Supplies,Art,Deluxe Heavy-Duty Vinyl Round Ring Binder,61.04,1,13.43,1,Cards,Returned
C-10150,Dan Martin,Home Office,United States,San Antonio,Illinois,East,OFF-BI-100082,Technology,Phones,Avery Hidden Tab Dividers for Binding Systems,603.44,4,36.16,0,Cards,Not Returned
C-10151,Sibella Johnson,Corporate,United States,New York City,Pennsylvania,West,OFF-BI-100132,Office Supplies,Art,Wilson Jones Century Plastic Molded Ring Binders,408.59,7,69.67,0,Online,Not Returned
C-10152,Ben Dana,Home Office,United States,San Antonio,California,Central,OFF-BI-100080,Technology,Copiers,"Square Ring Data Binders, Rigid 75 Pt, Covers, 11"" x 14-7/8""",1282.92,4,240.51,1,Online,Returned
C-10153,Christina Boyes,Corporate,United States,Los Angeles,California,West,OFF-BI-100176,Technology,Computers,Avery Hidden Tab Dividers for Binding Systems,1136.7,2,51.93,0,Online,Not Returned
C-10154,Edward Kriz,Consumer,United States,San Antonio,New York,Central,OFF-BI-100007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",52.32,3,3.8,0,COD,Not Returned
C-10155,Dan Lee,Home Office,United States,New York City,Illinois,West,OFF-BI-100087,Office Supplies,Paper,Deluxe Heavy-Duty Vinyl Round Ring Binder,8.3,1,1.29,0,Online,Not Returned
C-10156,Kunst Vandezanden,Corporate,United States,Los Angeles,New York,East,OFF-BI-100160,Furniture,Chairs,SpineVue Locking Slant-D Ring Binders by Cardinal,1377.4,4,445.58,1,Online,Returned
C-10157,Anthony Weiss,Home Office,United States,San Diego,New York,Central,OFF-BI-100032,Office Supplies,Binders,Wilson Jones data warehouse D-Ring Binders with DublLock,7.72,1,0.94,0,Cards,Not Returned
C-10158,Toby Nguyen,Consumer,United States,New York City,Illinois,South,OFF-BI-100173,Office Supplies,Binders,Wilson Jones data warehouse D-Ring Binders with DublLock,256.2,3,52.73,0,COD,Not Returned
C-10159,Giulietta Williamson,Corporate,United States,New York City,Texas,South,OFF-BI-100059,Furniture,Furnishings,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",1468.05,5,187.24,0,COD,Not Returned
C-10160,Thomas Braunhardt,Consumer,United States,New York City,Texas,Central,OFF-BI-100086,Technology,Phones,Avery Arch Ring Binders,1614.84,2,130.53,0,Cards,Not Returned
C-10161,Frank Creighton,Consumer,United States,Los Angeles,Arizona,West,OFF-BI-100152,Office Supplies,Binders,GBC Personal Velobind Strips,81.52,2,15.92,0,Cards,Not Returned
C-10162,Kunst Reichertbach,Consumer,United States,San Diego,Pennsylvania,South,OFF-BI-100090,Furniture,Bookcases,Avery Hidden Tab Dividers for Binding Systems,963.87,3,321.52,0,Online,Not Returned
C-10163,Lena Wallace,Home Office,United States,Phoenix,Arizona,South,OFF-BI-100015,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",71.86,2,16.95,0,Cards,Not Returned
C-10164,Giulietta Shillingburg,Home Office,United States,Chicago,California,South,OFF-BI-100149,Furniture,Bookcases,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",816.92,4,208.48,0,COD,Not Returned
C-10165,Todd Hooks,Home Office,United States,Chicago,New York,West,OFF-BI-100002,Office Supplies,Art,GBC Standard Plastic Binding Systems Combs,30.15,3,6.83,0,Cards,Not Returned
C-10166,Kunst Jumper,Corporate,United States,Houston,Pennsylvania,West,OFF-BI-100088,Technology,Copiers,Avery Hanging File Binders,990.8,1,180.91,0,Online,Not Returned
C-10167,Caroline Vandezanden,Home Office,United States,San Diego,Arizona,Central,OFF-BI-100177,Office Supplies,Labels,GBC Personal Velobind Strips,44.04,2,2.5,0,Cards,Not Returned
C-10168,Christina Hopkins,Corporate,United States,Chicago,New York,South,OFF-BI-100107,Technology,Accessories,Tuff Stuff Recycled Round Ring Binders,1474.12,4,67.27,0,Online,Not Returned
C-10169,Pete Miller,Corporate,United States,Houston,Texas,West,OFF-BI-100163,Office Supplies,Binders,Avery Non-Stick Binders,51.1,2,8.5,0,Online,Not Returned
C-10170,Caroline Reynat,Corporate,United States,Houston,Texas,West,OFF-BI-100189,Furniture,Bookcases,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",752.04,2,85.49,0,Online,Not Returned
C-10171,Nicoma Baptist,Consumer,United States,Los Angeles,California,Central,OFF-BI-100007,Office Supplies,Art,Deluxe Heavy-Duty Vinyl Round Ring Binder,9.38,2,1.53,0,COD,Not Returned
C-10172,Caroline Johnson,Consumer,United States,Houston,California,Central,OFF-BI-100011,Furniture,Bookcases,"Square Ring Data Binders, Rigid 75 Pt, Covers, 11"" x 14-7/8""",572.95,1,123.57,0,Online,Not Returned
C-10173,Sally MacAllister,Consumer,United States,Houston,California,West,OFF-BI-100086,Technology,Computers,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",765.09,3,67.38,0,Online,Not Returned
C-10174,Frank Weiss,Consumer,United States,Chicago,Texas,East,OFF-BI-100005,Technology,Phones,Deluxe Heavy-Duty Vinyl Round Ring Binder,2809.68,4,148.04,0,COD,Not Returned
C-10175,Luke Wallace,Home Office,United States,Philadelphia,Pennsylvania,West,OFF-BI-100094,Office Supplies,Paper,Prestax Flexible Ring Binders,15.84,4,0.84,0,Cards,Not Returned
C-10176,Ben Vandezanden,Corporate,United States,Chicago,California,West,OFF-BI-100030,Technology,Phones,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",1036.74,1,187.84,0,Cards,Not Returned
C-10177,Thomas Frazer,Corporate,United States,Houston,New York,West,OFF-BI-100153,Furniture,Bookcases,Avery Hidden Tab Dividers for Binding Systems,1430.2,5,148.22,0,Cards,Not Returned
C-10178,John Jumper,Home Office,United States,Phoenix,California,South,OFF-BI-100063,Furniture,Bookcases,Wilson Jones data warehouse D-Ring Binders with DublLock,2096.24,8,659.22,0,Online,Not Returned
C-10179,Edward Hughsby,Home Office,United States,Los Angeles,California,South,OFF-BI-100169,Office Supplies,Labels,GBC DocuBind 300 Electric Binding Machine,153.12,4,30.61,0,Cards,Not Returned
C-10180,Ken Reichertbach,Home Office,United States,Philadelphia,Pennsylvania,Central,OFF-BI-100118,Office Supplies,Storage,GBC Plastic Binding Combs,24.6,4,3.2,0,Cards,Not Returned
C-10181,Jamie Boyes,Consumer,United States,San Antonio,Pennsylvania,East,OFF-BI-100121,Office Supplies,Labels,Ibico Ibimaster 300 Manual Binding System,21.42,3,2.2,1,Online,Returned
C-10182,Adam Parks,Home Office,United States,Houston,Illinois,South,OFF-BI-100060,Technology,Copiers,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",348.18,3,26.39,0,COD,Not Returned
C-10183,Patrick Nguyen,Corporate,United States,Los Angeles,California,East,OFF-BI-100065,Office Supplies,Art,Deluxe Heavy-Duty Vinyl Round Ring Binder,129.15,3,16.3,1,COD,Returned
C-10184,Henry Lee,Corporate,United States,San Diego,Arizona,Central,OFF-BI-100149,Office Supplies,Paper,Wilson Jones data warehouse D-Ring Binders with DublLock,24.3,2,3.23,0,COD,Not Returned
C-10185,Adam Wallace,Consumer,United States,San Diego,Illinois,Central,OFF-BI-100094,Office Supplies,Labels,Prestax Flexible Ring Binders,132.87,3,22.23,0,COD,Not Returned
C-10186,Janet Johnson,Home Office,United States,Los Angeles,Illinois,East,OFF-BI-100067,Office Supplies,Paper,Avery Arch Ring Binders,79.78,2,12.62,0,COD,Not Returned
C-10187,Thomas Wallace,Corporate,United States,Houston,New York,East,OFF-BI-100070,Office Supplies,Binders,3M Organizer Strips,120.08,4,16.5,0,Online,Not Returned
C-10188,Pete Hopkins,Home Office,United States,Philadelphia,Illinois,Central,OFF-BI-100085,Office Supplies,Paper,Avery Hanging File Binders,176.7,2,16.17,0,Cards,Not Returned
C-10189,Edward Murray,Corporate,United States,Chicago,Pennsylvania,Central,OFF-BI-100180,Technology,Computers,GBC DocuBind 300 Electric Binding Machine,2619.84,4,403.71,0,Online,Not Returned
C-10190,Ben MacAllister,Consumer,United States,New York City,Texas,West,OFF-BI-100103,Office Supplies,Art,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",43.02,3,9.35,0,COD,Not Returned
C-10191,Luke Nguyen,Consumer,United States,San Diego,Pennsylvania,South,OFF-BI-100121,Office Supplies,Paper,Avery Non-Stick Binders,48.36,1,7.94,0,COD,Not Returned
C-10192,Anthony Hopkins,Home Office,United States,San Antonio,California,South,OFF-BI-100109,Office Supplies,Paper,Wilson Jones Century Plastic Molded Ring Binders,108.88,4,14.2,0,COD,Not Returned
C-10193,Patrick Gardner,Home Office,United States,Chicago,Illinois,East,OFF-BI-100147,Office Supplies,Paper,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",36.22,2,8.94,0,COD,Not Returned
C-10194,Thomas Hooks,Home Office,United States,San Antonio,Pennsylvania,South,OFF-BI-100057,Technology,Accessories,Avery Hidden Tab Dividers for Binding Systems,3588.32,4,117.07,0,Cards,Not Returned
C-10195,Evan Hooks,Home Office,United States,New York City,California,West,OFF-BI-100005,Office Supplies,Storage,Plastic Binding Combs,69.34,2,9.24,0,COD,Not Returned
C-10196,Edward Wallace,Corporate,United States,San Antonio,New York,South,OFF-BI-100097,Furniture,Furnishings,Avery Hanging File Binders,739.85,1,165.39,0,Online,Not Returned
C-10197,John Williamson,Home Office,United States,Phoenix,New York,West,OFF-BI-100115,Office Supplies,Storage,Avery Arch Ring Binders,169.84,4,36.53,0,Online,Not Returned
C-10198,Kunst MacAllister,Consumer,United States,San Diego,New York,West,OFF-BI-100176,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,21.43,1,4.91,1,Online,Returned
C-10199,Ben Nguyen,Consumer,United States,Houston,Illinois,East,OFF-BI-100072,Technology,Copiers,Avery Hanging File Binders,3767.25,3,320.87,0,COD,Not Returned
C-10200,Kunst Parks,Consumer,United States,San Antonio,Texas,West,OFF-BI-100043,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,28.47,3,6.04,0,Online,Not Returned
C-10201,Adam Frazer,Corporate,United States,San Antonio,California,West,OFF-BI-100190,Office Supplies,Labels,GBC DocuBind PRO Manual Binding Machine,33.55,5,5.76,0,Online,Not Returned
C-10202,Anthony Jumper,Home Office,United States,Phoenix,Arizona,West,OFF-BI-100040,Office Supplies,Labels,GBC DocuBind 300 Electric Binding Machine,156.48,4,9.0,0,Cards,Not Returned
C-10203,Todd Weiss,Home Office,United States,Chicago,Texas,East,OFF-BI-100051,Furniture,Bookcases,"Square Ring Data Binders, Rigid 75 Pt, Covers, 11"" x 14-7/8""",933.42,3,240.02,0,COD,Not Returned
C-10204,Ken Shillingburg,Consumer,United States,San Diego,Texas,South,OFF-BI-100145,Technology,Accessories,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",147.38,1,28.91,0,Cards,Not Returned
C-10205,Nicoma Boland,Home Office,United States,San Diego,Illinois,Central,OFF-BI-100165,Furniture,Bookcases,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",992.86,2,186.5,1,COD,Returned
C-10206,Thomas Johnson,Corporate,United States,Chicago,Arizona,South,OFF-BI-100106,Technology,Computers,Avery Non-Stick Binders,2586.8,2,169.75,0,COD,Not Returned
C-10207,William Martin,Consumer,United States,Los Angeles,Texas,East,OFF-BI-100178,Technology,Computers,Plastic Binding Combs,5916.61,7,256.94,0,Online,Not Returned
C-10208,Todd Henry,Corporate,United States,Los Angeles,Pennsylvania,West,OFF-BI-100074,Office Supplies,Storage,Prestige Round Ring Binders,242.28,6,24.77,1,COD,Returned
C-10209,Sally Miller,Corporate,United States,Los Angeles,Arizona,Central,OFF-BI-100094,Technology,Phones,GBC DocuBind PRO Manual Binding Machine,2187.74,2,75.36,0,COD,Not Returned
C-10210,Todd Williamson,Home Office,United States,San Diego,New York,East,OFF-BI-100129,Office Supplies,Paper,Wilson Jones data warehouse D-Ring Binders with DublLock,59.91,3,3.22,0,Cards,Not Returned
C-10211,Todd Gardner,Consumer,United States,San Antonio,California,South,OFF-BI-100097,Furniture,Furnishings,Tuff Stuff Recycled Round Ring Binders,803.97,3,84.09,0,Online,Not Returned
C-10212,Frank Boland,Consumer,United States,San Diego,Texas,South,OFF-BI-100083,Office Supplies,Paper,Prestige Round Ring Binders,183.65,5,40.0,0,Online,Not Returned
C-10213,Bradley Baptist,Consumer,United States,Chicago,Texas,Central,OFF-BI-100182,Office Supplies,Paper,SpineVue Locking Slant-D Ring Binders by Cardinal,40.2,2,7.53,0,Online,Not Returned
C-10214,Giulietta Gardner,Consumer,United States,Los Angeles,Arizona,South,OFF-BI-100045,Technology,Phones,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",4612.85,5,715.1,0,Online,Not Returned
C-10215,Shahid Parks,Consumer,United States,Chicago,Texas,Central,OFF-BI-100173,Furniture,Chairs,Ibico Ibimaster 300 Manual Binding System,490.65,3,98.7,0,Online,Not Returned
C-10216,Dan Vandezanden,Home Office,United States,New York City,Pennsylvania,East,OFF-BI-100113,Furniture,Tables,GBC Personal Velobind Strips,517.26,2,138.74,0,COD,Not Returned
C-10217,Toby Reynat,Corporate,United States,New York City,Texas,West,OFF-BI-100153,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt, Covers, 11"" x 14-7/8""",92.46,3,10.18,0,Online,Not Returned
C-10218,Jamie Nguyen,Consumer,United States,San Antonio,New York,East,OFF-BI-100023,Technology,Computers,"Square Ring Data Binders, Rigid 75 Pt, Covers, 11"" x 14-7/8""",587.88,3,76.52,0,COD,Not Returned
C-10219,Ken Frazer,Consumer,United States,Los Angeles,Pennsylvania,West,OFF-BI-100056,Furniture,Chairs,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",419.61,3,123.42,0,Cards,Not Returned
C-10220,Patrick Baptist,Consumer,United States,Philadelphia,Illinois,West,OFF-BI-100027,Office Supplies,Storage,Deluxe Heavy-Duty Vinyl Round Ring Binder,22.75,1,4.75,0,Cards,Not Returned
C-10221,Kunst MacAllister,Corporate,United States,Houston,California,East,OFF-BI-100109,Technology,Copiers,Satellite Sectional Post Binders,5387.85,5,209.96,0,COD,Not Returned
C-10222,Janet Gardner,Consumer,United States,New York City,Texas,West,OFF-BI-100167,Office Supplies,Labels,Tuff Stuff Recycled Round Ring Binders,147.66,3,15.4,0,COD,Not Returned
C-10223,Ben Hopkins,Corporate,United States,Philadelphia,New York,East,OFF-BI-100166,Office Supplies,Art,GBC DocuBind 300 Electric Binding Machine,133.62,3,25.55,0,Online,Not Returned
C-10224,Sibella Nguyen,Corporate,United States,Chicago,Illinois,East,OFF-BI-100127,Office Supplies,Storage,Satellite Sectional Post Binders,69.72,4,15.48,0,Cards,Not Returned
C-10225,John Henry,Home Office,United States,Chicago,Illinois,West,OFF-BI-100173,Technology,Copiers,3M Organizer Strips,3871.48,4,122.63,0,Cards,Not Returned
C-10226,Evan Boyes,Home Office,United States,New York City,Arizona,South,OFF-BI-100017,Office Supplies,Labels,Tuff Stuff Recycled Round Ring Binders,113.64,3,7.25,0,COD,Not Returned
C-10227,John Shillingburg,Consumer,United States,New York City,California,East,OFF-BI-100128,Furniture,Tables,Plastic Binding Combs,653.85,3,152.49,0,Cards,Not Returned
C-10228,Ben Martin,Corporate,United States,Los Angeles,New York,West,OFF-BI-100193,Office Supplies,Labels,Avery Non-Stick Binders,299.94,6,66.01,0,COD,Not Returned
C-10229,Janet Dana,Corporate,United States,New York City,California,South,OFF-BI-100096,Office Supplies,Paper,Avery Hanging File Binders,105.54,2,10.14,0,Cards,Not Returned
C-10230,Lena Boland,Corporate,United States,New York City,Arizona,South,OFF-BI-100164,Office Supplies,Art,Prestax Flexible Ring Binders,43.7,1,5.76,0,Cards,Not Returned
C-10231,William Braunhardt,Consumer,United States,Philadelphia,California,West,OFF-BI-100187,Furniture,Tables,Tuff Stuff Recycled Round Ring Binders,281.51,1,45.57,0,Cards,Not Returned
C-10232,Sally Jumper,Corporate,United States,Houston,Arizona,South,OFF-BI-100175,Technology,Computers,GBC Personal Velobind Strips,4263.72,6,624.26,0,Cards,Not Returned
C-10233,Anthony Hopkins,Home Office,United States,San Diego,New York,West,OFF-BI-100016,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",23.88,2,3.5,0,Online,Not Returned
C-10234,Edward Johnson,Home Office,United States,Chicago,Arizona,West,OFF-BI-100032,Technology,Computers,GBC DocuBind PRO Manual Binding Machine,1977.4,4,95.58,0,Online,Not Returned
C-10235,Dan Shillingburg,Home Office,United States,Houston,California,South,OFF-BI-100079,Office Supplies,Labels,GBC Plastic Binding Combs,45.16,2,6.96,0,Online,Not Returned
C-10236,Anthony Vandezanden,Corporate,United States,Houston,Illinois,South,OFF-BI-100147,Office Supplies,Art,SpineVue Locking Slant-D Ring Binders by Cardinal,216.76,4,40.79,0,Online,Not Returned
C-10237,Shahid Miller,Corporate,United States,San Antonio,Arizona,South,OFF-BI-100120,Office Supplies,Paper,SpineVue Locking Slant-D Ring Binders by Cardinal,88.56,4,14.19,0,Online,Not Returned
C-10238,Christina Shillingburg,Home Office,United States,Los Angeles,Illinois,West,OFF-BI-100109,Office Supplies,Labels,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",56.41,1,6.95,0,Cards,Not Returned
C-10239,Janet Williamson,Home Office,United States,San Diego,Illinois,South,OFF-BI-100118,Office Supplies,Labels,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",9.92,2,2.27,0,Cards,Not Returned
C-10240,Christina Boland,Consumer,United States,San Diego,California,West,OFF-BI-100034,Office Supplies,Art,GBC Personal Velobind Strips,192.16,4,28.06,0,Online,Not Returned
